qp	pos	id	rep	trayid	row	col	indpop	water	FT.q	FT.date	FT.dif
56	b7	6025	4	56_p_l	b	7	p	l	0	NA	NA
56	b8	9878	4	56_p_l	b	8	p	l	0	NA	NA
56	c1	7316	4	56_p_l	c	1	p	l	0	NA	NA
56	c2	9902	4	56_p_l	c	2	p	l	0	NA	NA
56	c3	8243	4	56_p_l	c	3	p	l	0	NA	NA
56	c4	9823	4	56_p_l	c	4	p	l	0	NA	NA
56	c5	7208	4	56_p_l	c	5	p	l	1	2016-03-08	138
56	c6	9813	4	56_p_l	c	6	p	l	0	NA	NA
56	c7	6193	4	56_p_l	c	7	p	l	0	NA	NA
56	c8	7117	4	56_p_l	c	8	p	l	0	NA	NA
56	d1	7203	4	56_p_l	d	1	p	l	0	NA	NA
56	d2	7404	4	56_p_l	d	2	p	l	0	NA	NA
56	d3	8357	4	56_p_l	d	3	p	l	0	NA	NA
56	d4	7347	4	56_p_l	d	4	p	l	0	NA	NA
56	d5	9657	4	56_p_l	d	5	p	l	1	2016-03-08	138
56	d6	7333	4	56_p_l	d	6	p	l	0	NA	NA
56	d7	9876	4	56_p_l	d	7	p	l	0	NA	NA
56	d8	9524	4	56_p_l	d	8	p	l	0	NA	NA
56	e2	9556	4	56_p_l	e	2	p	l	0	NA	NA
56	e3	9641	4	56_p_l	e	3	p	l	0	NA	NA
56	e4	6145	4	56_p_l	e	4	p	l	0	NA	NA
56	e5	10014	4	56_p_l	e	5	p	l	0	NA	NA
56	e6	8264	4	56_p_l	e	6	p	l	0	NA	NA
56	e7	7092	4	56_p_l	e	7	p	l	0	NA	NA
57	a2	7273	4	57_p_l	a	2	p	l	0	NA	NA
57	a3	9616	4	57_p_l	a	3	p	l	0	NA	NA
57	a4	6194	4	57_p_l	a	4	p	l	0	NA	NA
57	a5	6099	4	57_p_l	a	5	p	l	0	NA	NA
57	a6	9576	4	57_p_l	a	6	p	l	0	NA	NA
57	a7	9802	4	57_p_l	a	7	p	l	0	NA	NA
57	b1	8376	4	57_p_l	b	1	p	l	0	NA	NA
57	b2	9698	4	57_p_l	b	2	p	l	0	NA	NA
57	b3	9834	4	57_p_l	b	3	p	l	1	2016-04-15	176
57	b4	9557	4	57_p_l	b	4	p	l	1	2016-04-07	168
57	b5	9574	4	57_p_l	b	5	p	l	0	NA	NA
57	b6	9481	4	57_p_l	b	6	p	l	0	NA	NA
57	b7	9772	4	57_p_l	b	7	p	l	0	NA	NA
57	b8	9514	4	57_p_l	b	8	p	l	0	NA	NA
57	c1	9625	4	57_p_l	c	1	p	l	0	NA	NA
57	c2	9527	4	57_p_l	c	2	p	l	0	NA	NA
57	c3	9600	4	57_p_l	c	3	p	l	0	NA	NA
57	c4	6112	4	57_p_l	c	4	p	l	0	NA	NA
57	c5	9881	4	57_p_l	c	5	p	l	0	NA	NA
57	c6	9559	4	57_p_l	c	6	p	l	0	NA	NA
57	c7	6987	4	57_p_l	c	7	p	l	0	NA	NA
57	c8	9470	4	57_p_l	c	8	p	l	0	NA	NA
57	d1	9548	4	57_p_l	d	1	p	l	0	NA	NA
57	d2	9787	4	57_p_l	d	2	p	l	0	NA	NA
57	d3	9653	4	57_p_l	d	3	p	l	0	NA	NA
57	d4	9571	4	57_p_l	d	4	p	l	0	NA	NA
57	d5	9833	4	57_p_l	d	5	p	l	0	NA	NA
57	d6	9588	4	57_p_l	d	6	p	l	0	NA	NA
57	d7	9521	4	57_p_l	d	7	p	l	0	NA	NA
57	d8	7411	4	57_p_l	d	8	p	l	0	NA	NA
57	e2	6210	4	57_p_l	e	2	p	l	0	NA	NA
57	e3	9771	4	57_p_l	e	3	p	l	0	NA	NA
57	e4	9518	4	57_p_l	e	4	p	l	0	NA	NA
57	e5	9562	4	57_p_l	e	5	p	l	0	NA	NA
57	e6	9536	4	57_p_l	e	6	p	l	0	NA	NA
57	e7	6898	4	57_p_l	e	7	p	l	1	2016-03-08	138
58	a2	6111	4	58_p_l	a	2	p	l	0	NA	NA
58	a3	9850	4	58_p_l	a	3	p	l	0	NA	NA
58	a4	6125	4	58_p_l	a	4	p	l	0	NA	NA
58	a5	9831	4	58_p_l	a	5	p	l	0	NA	NA
58	a6	9581	4	58_p_l	a	6	p	l	0	NA	NA
58	a7	6963	4	58_p_l	a	7	p	l	0	NA	NA
58	b1	7323	4	58_p_l	b	1	p	l	0	NA	NA
58	b2	6094	4	58_p_l	b	2	p	l	0	NA	NA
58	b3	7063	4	58_p_l	b	3	p	l	0	NA	NA
58	b4	9812	4	58_p_l	b	4	p	l	0	NA	NA
58	b5	7250	4	58_p_l	b	5	p	l	0	NA	NA
58	b6	9782	4	58_p_l	b	6	p	l	0	NA	NA
58	b7	9754	4	58_p_l	b	7	p	l	0	NA	NA
58	b8	6137	4	58_p_l	b	8	p	l	0	NA	NA
58	c1	6108	4	58_p_l	c	1	p	l	0	NA	NA
58	c2	6132	4	58_p_l	c	2	p	l	0	NA	NA
58	c3	9898	5	58_p_l	c	3	p	l	0	NA	NA
58	c4	9585	5	58_p_l	c	4	p	l	0	NA	NA
58	c5	9881	5	58_p_l	c	5	p	l	0	NA	NA
58	c6	6958	5	58_p_l	c	6	p	l	0	NA	NA
58	c7	9723	5	58_p_l	c	7	p	l	0	NA	NA
58	c8	9834	5	58_p_l	c	8	p	l	0	NA	NA
58	d1	9718	5	58_p_l	d	1	p	l	0	NA	NA
58	d2	9722	5	58_p_l	d	2	p	l	0	NA	NA
58	d3	6107	5	58_p_l	d	3	p	l	1	2016-03-23	153
58	d4	9915	5	58_p_l	d	4	p	l	0	NA	NA
58	d5	9880	5	58_p_l	d	5	p	l	0	NA	NA
58	d6	9659	5	58_p_l	d	6	p	l	0	NA	NA
58	d7	9822	5	58_p_l	d	7	p	l	0	NA	NA
58	d8	6992	5	58_p_l	d	8	p	l	0	NA	NA
58	e2	7276	5	58_p_l	e	2	p	l	0	NA	NA
58	e3	9706	5	58_p_l	e	3	p	l	0	NA	NA
58	e4	9630	5	58_p_l	e	4	p	l	0	NA	NA
58	e5	1954	5	58_p_l	e	5	p	l	0	NA	NA
58	e6	9813	5	58_p_l	e	6	p	l	0	NA	NA
58	e7	5741	5	58_p_l	e	7	p	l	0	NA	NA
59	a2	6142	5	59_p_l	a	2	p	l	0	NA	NA
59	a3	9902	5	59_p_l	a	3	p	l	0	NA	NA
59	a4	9828	5	59_p_l	a	4	p	l	0	NA	NA
59	a5	6106	5	59_p_l	a	5	p	l	0	NA	NA
59	a6	7002	5	59_p_l	a	6	p	l	0	NA	NA
59	a7	9597	5	59_p_l	a	7	p	l	0	NA	NA
59	b1	7430	5	59_p_l	b	1	p	l	0	NA	NA
59	b2	8343	5	59_p_l	b	2	p	l	0	NA	NA
59	b3	9904	5	59_p_l	b	3	p	l	0	NA	NA
59	b4	9705	5	59_p_l	b	4	p	l	0	NA	NA
59	b5	6243	5	59_p_l	b	5	p	l	0	NA	NA
59	b6	9637	5	59_p_l	b	6	p	l	1	2016-02-22	123
59	b7	9656	5	59_p_l	b	7	p	l	0	NA	NA
59	b8	9854	5	59_p_l	b	8	p	l	0	NA	NA
59	c1	9547	5	59_p_l	c	1	p	l	0	NA	NA
59	c2	6217	5	59_p_l	c	2	p	l	0	NA	NA
59	c3	9574	5	59_p_l	c	3	p	l	0	NA	NA
59	c4	7203	5	59_p_l	c	4	p	l	0	NA	NA
59	c5	9874	5	59_p_l	c	5	p	l	0	NA	NA
59	c6	9771	5	59_p_l	c	6	p	l	0	NA	NA
59	c7	9894	5	59_p_l	c	7	p	l	0	NA	NA
59	c8	7036	5	59_p_l	c	8	p	l	0	NA	NA
59	d1	9819	5	59_p_l	d	1	p	l	0	NA	NA
59	d2	7416	5	59_p_l	d	2	p	l	0	NA	NA
59	d3	9882	5	59_p_l	d	3	p	l	0	NA	NA
59	d4	8357	5	59_p_l	d	4	p	l	0	NA	NA
59	d5	772	5	59_p_l	d	5	p	l	0	NA	NA
59	d6	9802	5	59_p_l	d	6	p	l	0	NA	NA
59	d7	9823	5	59_p_l	d	7	p	l	0	NA	NA
59	d8	9363	5	59_p_l	d	8	p	l	0	NA	NA
59	e2	9541	5	59_p_l	e	2	p	l	0	NA	NA
59	e3	7337	5	59_p_l	e	3	p	l	0	NA	NA
59	e4	9871	5	59_p_l	e	4	p	l	0	NA	NA
59	e5	9717	5	59_p_l	e	5	p	l	0	NA	NA
59	e6	6150	5	59_p_l	e	6	p	l	0	NA	NA
59	e7	6149	5	59_p_l	e	7	p	l	0	NA	NA
6	a2	7346	1	6_p_l	a	2	p	l	0	NA	NA
6	a3	10014	1	6_p_l	a	3	p	l	1	2016-03-02	132
6	a4	9717	1	6_p_l	a	4	p	l	1	2016-03-25	155
6	a5	915	1	6_p_l	a	5	p	l	1	2016-04-04	165
6	a6	9535	1	6_p_l	a	6	p	l	0	NA	NA
6	a7	9661	1	6_p_l	a	7	p	l	1	2016-02-10	111
6	b1	6990	1	6_p_l	b	1	p	l	0	NA	NA
6	b2	7117	1	6_p_l	b	2	p	l	0	NA	NA
6	b3	7307	1	6_p_l	b	3	p	l	0	NA	NA
6	b4	8242	1	6_p_l	b	4	p	l	0	NA	NA
6	b5	6132	1	6_p_l	b	5	p	l	0	NA	NA
6	b6	9903	1	6_p_l	b	6	p	l	0	NA	NA
6	b7	9947	1	6_p_l	b	7	p	l	0	NA	NA
6	b8	7419	1	6_p_l	b	8	p	l	0	NA	NA
6	c1	9826	1	6_p_l	c	1	p	l	0	NA	NA
6	c2	9876	1	6_p_l	c	2	p	l	0	NA	NA
6	c3	6184	1	6_p_l	c	3	p	l	0	NA	NA
6	c4	8237	1	6_p_l	c	4	p	l	0	NA	NA
6	c5	9902	1	6_p_l	c	5	p	l	1	2016-04-01	162
6	c6	7126	1	6_p_l	c	6	p	l	1	2016-03-30	160
6	c7	6134	1	6_p_l	c	7	p	l	1	2016-04-01	162
6	c8	9058	1	6_p_l	c	8	p	l	0	NA	NA
6	d1	7217	1	6_p_l	d	1	p	l	0	NA	NA
6	d2	9716	1	6_p_l	d	2	p	l	0	NA	NA
6	d3	9905	1	6_p_l	d	3	p	l	0	NA	NA
6	d4	9602	1	6_p_l	d	4	p	l	0	NA	NA
6	d5	9642	1	6_p_l	d	5	p	l	0	NA	NA
6	d6	9699	1	6_p_l	d	6	p	l	0	NA	NA
6	d7	9759	1	6_p_l	d	7	p	l	0	NA	NA
6	d8	9762	1	6_p_l	d	8	p	l	0	NA	NA
6	e2	6114	1	6_p_l	e	2	p	l	0	NA	NA
6	e3	9834	1	6_p_l	e	3	p	l	0	NA	NA
6	e4	8240	1	6_p_l	e	4	p	l	1	2016-03-17	147
6	e5	9827	1	6_p_l	e	5	p	l	0	NA	NA
6	e6	9812	1	6_p_l	e	6	p	l	0	NA	NA
6	e7	6008	1	6_p_l	e	7	p	l	0	NA	NA
60	a2	7008	5	60_p_l	a	2	p	l	0	NA	NA
60	a3	9522	5	60_p_l	a	3	p	l	0	NA	NA
60	a4	5353	5	60_p_l	a	4	p	l	1	2016-03-28	158
60	a5	4958	5	60_p_l	a	5	p	l	0	NA	NA
60	a6	9520	5	60_p_l	a	6	p	l	0	NA	NA
60	a7	9869	5	60_p_l	a	7	p	l	0	NA	NA
60	b1	9830	5	60_p_l	b	1	p	l	0	NA	NA
60	b2	9549	5	60_p_l	b	2	p	l	0	NA	NA
60	b3	9878	5	60_p_l	b	3	p	l	0	NA	NA
60	b4	9578	5	60_p_l	b	4	p	l	0	NA	NA
60	b5	6961	5	60_p_l	b	5	p	l	0	NA	NA
60	b6	7063	5	60_p_l	b	6	p	l	0	NA	NA
60	b7	9725	5	60_p_l	b	7	p	l	0	NA	NA
60	b8	6192	5	60_p_l	b	8	p	l	0	NA	NA
60	c1	6122	5	60_p_l	c	1	p	l	0	NA	NA
60	c2	9845	5	60_p_l	c	2	p	l	0	NA	NA
60	c3	6198	5	60_p_l	c	3	p	l	0	NA	NA
60	c4	6126	5	60_p_l	c	4	p	l	0	NA	NA
60	c5	6148	5	60_p_l	c	5	p	l	0	NA	NA
60	c6	6945	5	60_p_l	c	6	p	l	1	2016-04-06	167
60	c7	9900	5	60_p_l	c	7	p	l	0	NA	NA
60	c8	9787	5	60_p_l	c	8	p	l	0	NA	NA
60	d1	9626	5	60_p_l	d	1	p	l	0	NA	NA
60	d2	9879	5	60_p_l	d	2	p	l	0	NA	NA
60	d3	7207	5	60_p_l	d	3	p	l	0	NA	NA
60	d4	7092	5	60_p_l	d	4	p	l	0	NA	NA
60	d5	9524	5	60_p_l	d	5	p	l	0	NA	NA
60	d6	9408	5	60_p_l	d	6	p	l	0	NA	NA
60	d7	1	5	60_p_l	d	7	p	l	0	NA	NA
60	d8	9470	5	60_p_l	d	8	p	l	0	NA	NA
60	e2	9992	5	60_p_l	e	2	p	l	0	NA	NA
60	e3	6042	5	60_p_l	e	3	p	l	0	NA	NA
60	e4	6092	5	60_p_l	e	4	p	l	0	NA	NA
60	e5	9589	5	60_p_l	e	5	p	l	0	NA	NA
60	e6	9638	5	60_p_l	e	6	p	l	0	NA	NA
60	e7	8230	5	60_p_l	e	7	p	l	0	NA	NA
61	a2	9645	5	61_p_l	a	2	p	l	0	NA	NA
61	a3	9371	5	61_p_l	a	3	p	l	0	NA	NA
61	a4	932	5	61_p_l	a	4	p	l	0	NA	NA
61	a5	9708	5	61_p_l	a	5	p	l	0	NA	NA
61	a6	7288	5	61_p_l	a	6	p	l	0	NA	NA
61	a7	9564	5	61_p_l	a	7	p	l	0	NA	NA
61	b1	9539	5	61_p_l	b	1	p	l	1	2016-03-22	152
61	b2	8237	5	61_p_l	b	2	p	l	0	NA	NA
61	b3	9606	5	61_p_l	b	3	p	l	1	2016-02-01	102
61	b4	7298	5	61_p_l	b	4	p	l	0	NA	NA
61	b5	7209	5	61_p_l	b	5	p	l	0	NA	NA
61	b6	9506	5	61_p_l	b	6	p	l	0	NA	NA
61	b7	8249	5	61_p_l	b	7	p	l	0	NA	NA
61	b8	7026	5	61_p_l	b	8	p	l	0	NA	NA
61	c1	6109	5	61_p_l	c	1	p	l	0	NA	NA
61	c2	7025	5	61_p_l	c	2	p	l	0	NA	NA
61	c3	9409	5	61_p_l	c	3	p	l	0	NA	NA
61	c4	9660	5	61_p_l	c	4	p	l	0	NA	NA
61	c5	9512	5	61_p_l	c	5	p	l	0	NA	NA
61	c6	9598	5	61_p_l	c	6	p	l	0	NA	NA
61	c7	9799	5	61_p_l	c	7	p	l	0	NA	NA
61	c8	6131	5	61_p_l	c	8	p	l	0	NA	NA
61	d1	7165	5	61_p_l	d	1	p	l	0	NA	NA
61	d2	9553	5	61_p_l	d	2	p	l	0	NA	NA
61	d3	7081	5	61_p_l	d	3	p	l	0	NA	NA
61	d4	9701	5	61_p_l	d	4	p	l	0	NA	NA
61	d5	5779	5	61_p_l	d	5	p	l	0	NA	NA
61	d6	9840	5	61_p_l	d	6	p	l	0	NA	NA
61	d7	6134	5	61_p_l	d	7	p	l	0	NA	NA
61	d8	9769	5	61_p_l	d	8	p	l	0	NA	NA
61	e2	7186	5	61_p_l	e	2	p	l	0	NA	NA
61	e3	7477	5	61_p_l	e	3	p	l	0	NA	NA
61	e4	9634	5	61_p_l	e	4	p	l	0	NA	NA
61	e5	6244	5	61_p_l	e	5	p	l	0	NA	NA
61	e6	9314	5	61_p_l	e	6	p	l	0	NA	NA
61	e7	9837	5	61_p_l	e	7	p	l	0	NA	NA
62	a2	9298	5	62_p_l	a	2	p	l	0	NA	NA
62	a3	9886	5	62_p_l	a	3	p	l	1	2016-03-31	161
62	a4	9790	5	62_p_l	a	4	p	l	0	NA	NA
62	a5	7353	5	62_p_l	a	5	p	l	0	NA	NA
62	a6	9641	5	62_p_l	a	6	p	l	0	NA	NA
62	a7	7181	5	62_p_l	a	7	p	l	0	NA	NA
62	b1	9503	5	62_p_l	b	1	p	l	0	NA	NA
62	b2	9399	5	62_p_l	b	2	p	l	0	NA	NA
62	b3	9876	5	62_p_l	b	3	p	l	0	NA	NA
62	b4	9537	5	62_p_l	b	4	p	l	1	2016-03-16	146
62	b5	9885	5	62_p_l	b	5	p	l	0	NA	NA
62	b6	7208	5	62_p_l	b	6	p	l	0	NA	NA
62	b7	9509	5	62_p_l	b	7	p	l	0	NA	NA
62	b8	6990	5	62_p_l	b	8	p	l	0	NA	NA
62	c1	9835	5	62_p_l	c	1	p	l	0	NA	NA
62	c2	9536	5	62_p_l	c	2	p	l	0	NA	NA
62	c3	8235	5	62_p_l	c	3	p	l	0	NA	NA
62	c4	8376	5	62_p_l	c	4	p	l	0	NA	NA
62	c5	8242	5	62_p_l	c	5	p	l	0	NA	NA
62	c6	7419	5	62_p_l	c	6	p	l	1	2016-03-23	153
62	c7	9565	5	62_p_l	c	7	p	l	0	NA	NA
62	c8	5772	5	62_p_l	c	8	p	l	0	NA	NA
62	d1	9649	5	62_p_l	d	1	p	l	0	NA	NA
62	d2	6105	5	62_p_l	d	2	p	l	0	NA	NA
62	d3	9820	5	62_p_l	d	3	p	l	0	NA	NA
62	d4	8420	5	62_p_l	d	4	p	l	0	NA	NA
62	d5	9609	5	62_p_l	d	5	p	l	1	2016-03-03	133
62	d6	9817	5	62_p_l	d	6	p	l	0	NA	NA
62	d7	6169	5	62_p_l	d	7	p	l	0	NA	NA
62	d8	5784	5	62_p_l	d	8	p	l	0	NA	NA
62	e2	7394	5	62_p_l	e	2	p	l	0	NA	NA
62	e3	9583	5	62_p_l	e	3	p	l	0	NA	NA
62	e4	7127	5	62_p_l	e	4	p	l	0	NA	NA
62	e5	7013	5	62_p_l	e	5	p	l	0	NA	NA
62	e6	6195	5	62_p_l	e	6	p	l	0	NA	NA
62	e7	6090	5	62_p_l	e	7	p	l	0	NA	NA
63	a2	9577	5	63_p_l	a	2	p	l	0	NA	NA
63	a3	6125	5	63_p_l	a	3	p	l	0	NA	NA
63	a4	9525	5	63_p_l	a	4	p	l	1	2016-04-22	183
63	a5	6108	5	63_p_l	a	5	p	l	0	NA	NA
63	a6	6138	5	63_p_l	a	6	p	l	1	2016-04-22	183
63	a7	9594	5	63_p_l	a	7	p	l	1	2016-03-08	138
63	b1	9925	5	63_p_l	b	1	p	l	0	NA	NA
63	b2	6151	5	63_p_l	b	2	p	l	0	NA	NA
63	b3	7031	5	63_p_l	b	3	p	l	0	NA	NA
63	b4	7384	5	63_p_l	b	4	p	l	0	NA	NA
63	b5	9852	5	63_p_l	b	5	p	l	1	2016-03-01	131
63	b6	9775	5	63_p_l	b	6	p	l	0	NA	NA
63	b7	8337	5	63_p_l	b	7	p	l	1	2016-03-01	131
63	b8	9744	5	63_p_l	b	8	p	l	0	NA	NA
63	c1	6979	5	63_p_l	c	1	p	l	0	NA	NA
63	c2	9644	5	63_p_l	c	2	p	l	0	NA	NA
63	c3	7404	5	63_p_l	c	3	p	l	0	NA	NA
63	c4	9812	5	63_p_l	c	4	p	l	0	NA	NA
63	c5	6235	5	63_p_l	c	5	p	l	1	2016-04-07	168
63	c6	5811	5	63_p_l	c	6	p	l	0	NA	NA
63	c7	9804	5	63_p_l	c	7	p	l	0	NA	NA
63	c8	9755	5	63_p_l	c	8	p	l	0	NA	NA
63	d1	7217	5	63_p_l	d	1	p	l	0	NA	NA
63	d2	6194	5	63_p_l	d	2	p	l	0	NA	NA
63	d3	6172	5	63_p_l	d	3	p	l	1	2016-03-28	158
63	d4	7028	5	63_p_l	d	4	p	l	1	2016-03-25	155
63	d5	9782	5	63_p_l	d	5	p	l	0	NA	NA
63	d6	159	5	63_p_l	d	6	p	l	0	NA	NA
63	d7	8247	5	63_p_l	d	7	p	l	0	NA	NA
63	d8	6112	5	63_p_l	d	8	p	l	0	NA	NA
63	e2	7343	5	63_p_l	e	2	p	l	0	NA	NA
63	e3	6180	5	63_p_l	e	3	p	l	0	NA	NA
63	e4	9651	5	63_p_l	e	4	p	l	0	NA	NA
63	e5	9533	5	63_p_l	e	5	p	l	0	NA	NA
63	e6	9622	5	63_p_l	e	6	p	l	0	NA	NA
63	e7	7106	5	63_p_l	e	7	p	l	0	NA	NA
64	a2	9892	5	64_p_l	a	2	p	l	0	NA	NA
64	a3	9343	5	64_p_l	a	3	p	l	1	2016-04-06	167
64	a4	6897	5	64_p_l	a	4	p	l	0	NA	NA
64	a5	9697	5	64_p_l	a	5	p	l	1	2016-03-23	153
64	a6	9511	5	64_p_l	a	6	p	l	0	NA	NA
64	a7	9402	5	64_p_l	a	7	p	l	0	NA	NA
64	b1	9937	5	64_p_l	b	1	p	l	1	2016-03-04	134
64	b2	9867	5	64_p_l	b	2	p	l	0	NA	NA
64	b3	9927	5	64_p_l	b	3	p	l	0	NA	NA
64	b4	9115	5	64_p_l	b	4	p	l	0	NA	NA
64	b5	7130	5	64_p_l	b	5	p	l	0	NA	NA
64	b6	9554	5	64_p_l	b	6	p	l	0	NA	NA
64	b7	5577	5	64_p_l	b	7	p	l	0	NA	NA
64	b8	9739	5	64_p_l	b	8	p	l	0	NA	NA
64	c1	9698	5	64_p_l	c	1	p	l	1	2016-03-03	133
64	c2	8240	5	64_p_l	c	2	p	l	0	NA	NA
64	c3	9531	5	64_p_l	c	3	p	l	0	NA	NA
64	c4	7255	5	64_p_l	c	4	p	l	0	NA	NA
64	c5	8244	5	64_p_l	c	5	p	l	0	NA	NA
64	c6	7102	5	64_p_l	c	6	p	l	0	NA	NA
64	c7	9587	5	64_p_l	c	7	p	l	0	NA	NA
64	c8	6986	5	64_p_l	c	8	p	l	1	2016-03-28	158
64	d1	6136	5	64_p_l	d	1	p	l	0	NA	NA
64	d2	6216	5	64_p_l	d	2	p	l	0	NA	NA
64	d3	9545	5	64_p_l	d	3	p	l	0	NA	NA
64	d4	6174	5	64_p_l	d	4	p	l	0	NA	NA
64	d5	5768	5	64_p_l	d	5	p	l	0	NA	NA
64	d6	403	5	64_p_l	d	6	p	l	1	2016-03-02	132
64	d7	9749	5	64_p_l	d	7	p	l	0	NA	NA
64	d8	7268	5	64_p_l	d	8	p	l	0	NA	NA
64	e2	9559	5	64_p_l	e	2	p	l	0	NA	NA
64	e3	9558	5	64_p_l	e	3	p	l	0	NA	NA
64	e4	7307	5	64_p_l	e	4	p	l	0	NA	NA
64	e5	6193	5	64_p_l	e	5	p	l	0	NA	NA
64	e6	915	5	64_p_l	e	6	p	l	0	NA	NA
64	e7	9657	5	64_p_l	e	7	p	l	0	NA	NA
65	a2	9544	5	65_p_l	a	2	p	l	0	NA	NA
65	a3	6191	5	65_p_l	a	3	p	l	0	NA	NA
65	a4	7346	5	65_p_l	a	4	p	l	0	NA	NA
65	a5	9777	5	65_p_l	a	5	p	l	0	NA	NA
65	a6	9716	5	65_p_l	a	6	p	l	0	NA	NA
65	a7	9514	5	65_p_l	a	7	p	l	0	NA	NA
65	b1	7000	5	65_p_l	b	1	p	l	0	NA	NA
65	b2	9758	5	65_p_l	b	2	p	l	1	2016-03-25	155
65	b3	9814	5	65_p_l	b	3	p	l	0	NA	NA
65	b4	6008	5	65_p_l	b	4	p	l	0	NA	NA
65	b5	9332	5	65_p_l	b	5	p	l	0	NA	NA
65	b6	9887	5	65_p_l	b	6	p	l	1	2016-03-29	159
65	b7	9699	5	65_p_l	b	7	p	l	0	NA	NA
65	b8	7282	5	65_p_l	b	8	p	l	0	NA	NA
65	c1	765	5	65_p_l	c	1	p	l	1	2016-03-02	132
65	c2	9839	5	65_p_l	c	2	p	l	0	NA	NA
65	c3	9736	5	65_p_l	c	3	p	l	0	NA	NA
65	c4	9661	5	65_p_l	c	4	p	l	0	NA	NA
65	c5	8312	5	65_p_l	c	5	p	l	0	NA	NA
65	c6	9590	5	65_p_l	c	6	p	l	0	NA	NA
65	c7	9726	5	65_p_l	c	7	p	l	0	NA	NA
65	c8	9562	5	65_p_l	c	8	p	l	0	NA	NA
65	d1	7280	5	65_p_l	d	1	p	l	0	NA	NA
65	d2	9941	5	65_p_l	d	2	p	l	0	NA	NA
65	d3	5151	5	65_p_l	d	3	p	l	0	NA	NA
65	d4	9518	5	65_p_l	d	4	p	l	0	NA	NA
65	d5	8236	5	65_p_l	d	5	p	l	0	NA	NA
65	d6	6997	5	65_p_l	d	6	p	l	0	NA	NA
65	d7	9747	5	65_p_l	d	7	p	l	0	NA	NA
65	d8	9571	5	65_p_l	d	8	p	l	0	NA	NA
65	e2	9125	5	65_p_l	e	2	p	l	0	NA	NA
65	e3	6987	5	65_p_l	e	3	p	l	0	NA	NA
65	e4	9732	5	65_p_l	e	4	p	l	0	NA	NA
65	e5	7411	5	65_p_l	e	5	p	l	0	NA	NA
65	e6	9713	5	65_p_l	e	6	p	l	0	NA	NA
65	e7	9600	5	65_p_l	e	7	p	l	0	NA	NA
66	a2	7415	5	66_p_l	a	2	p	l	0	NA	NA
66	a3	6145	5	66_p_l	a	3	p	l	0	NA	NA
66	a4	9636	5	66_p_l	a	4	p	l	0	NA	NA
66	a5	9899	5	66_p_l	a	5	p	l	0	NA	NA
66	a6	7164	5	66_p_l	a	6	p	l	0	NA	NA
66	a7	6184	5	66_p_l	a	7	p	l	0	NA	NA
66	b1	9883	5	66_p_l	b	1	p	l	0	NA	NA
66	b2	7372	5	66_p_l	b	2	p	l	1	2016-04-04	165
66	b3	9647	5	66_p_l	b	3	p	l	0	NA	NA
66	b4	6218	5	66_p_l	b	4	p	l	1	2016-03-15	145
66	b5	6929	5	66_p_l	b	5	p	l	0	NA	NA
66	b6	9601	5	66_p_l	b	6	p	l	0	NA	NA
66	b7	9529	5	66_p_l	b	7	p	l	0	NA	NA
66	b8	9336	5	66_p_l	b	8	p	l	0	NA	NA
66	c1	7347	5	66_p_l	c	1	p	l	0	NA	NA
66	c2	9588	5	66_p_l	c	2	p	l	0	NA	NA
66	c3	6680	5	66_p_l	c	3	p	l	0	NA	NA
66	c4	9897	5	66_p_l	c	4	p	l	0	NA	NA
66	c5	9576	5	66_p_l	c	5	p	l	0	NA	NA
66	c6	6074	5	66_p_l	c	6	p	l	0	NA	NA
66	c7	9795	5	66_p_l	c	7	p	l	0	NA	NA
66	c8	9748	5	66_p_l	c	8	p	l	0	NA	NA
66	d1	9720	5	66_p_l	d	1	p	l	1	2016-03-30	160
66	d2	5165	5	66_p_l	d	2	p	l	0	NA	NA
66	d3	9803	5	66_p_l	d	3	p	l	0	NA	NA
66	d4	9427	5	66_p_l	d	4	p	l	0	NA	NA
66	d5	9507	5	66_p_l	d	5	p	l	0	NA	NA
66	d6	9519	5	66_p_l	d	6	p	l	0	NA	NA
66	d7	9741	5	66_p_l	d	7	p	l	0	NA	NA
66	d8	6140	5	66_p_l	d	8	p	l	0	NA	NA
66	e2	9394	5	66_p_l	e	2	p	l	1	2016-03-31	161
66	e3	6133	5	66_p_l	e	3	p	l	0	NA	NA
66	e4	9947	5	66_p_l	e	4	p	l	0	NA	NA
66	e5	6209	5	66_p_l	e	5	p	l	0	NA	NA
66	e6	9761	5	66_p_l	e	6	p	l	1	2016-03-21	151
66	e7	9759	5	66_p_l	e	7	p	l	1	2016-03-01	131
67	a2	9918	5	67_p_l	a	2	p	l	0	NA	NA
67	a3	8214	5	67_p_l	a	3	p	l	0	NA	NA
67	a4	9596	5	67_p_l	a	4	p	l	0	NA	NA
67	a5	6085	5	67_p_l	a	5	p	l	0	NA	NA
67	a6	9843	5	67_p_l	a	6	p	l	0	NA	NA
67	a7	9924	5	67_p_l	a	7	p	l	0	NA	NA
67	b1	9738	5	67_p_l	b	1	p	l	1	2016-03-25	155
67	b2	6202	5	67_p_l	b	2	p	l	0	NA	NA
67	b3	9521	5	67_p_l	b	3	p	l	0	NA	NA
67	b4	5486	5	67_p_l	b	4	p	l	1	2016-03-25	155
67	b5	7354	5	67_p_l	b	5	p	l	0	NA	NA
