pathimage	site	totarea	sk	bp	ep	datelabeled	tray	pos	organ	indpop	num
../data/field_madrid_harvesting/2016_524/P1010034.JPG	madrid	957676	173427	13819	823	Rocio	204	d8	i	p	7
../data/field_madrid_harvesting/2016_524/P1010036.JPG	madrid	845170	150442	8861	798	Rocio	205	a2	i	p	8
../data/field_madrid_harvesting/2016_524/P1010037.JPG	madrid	397528	46648	1568	271	Rocio	205	a3	r	p	4
../data/field_madrid_harvesting/2016_524/P1010038.JPG	madrid	654860	131463	8466	676	Rocio	205	a3	i	p	4
../data/field_madrid_harvesting/2016_524/P1010039.JPG	madrid	380508	48286	1955	253	Rocio	205	a5	r	p	5
../data/field_madrid_harvesting/2016_524/P1010040.JPG	madrid	1002931	191200	16284	984	Rocio	205	a5	i	p	5
../data/field_madrid_harvesting/2016_524/P1010041.JPG	madrid	535445	53297	1213	731	Rocio	205	a7	r	p	3
../data/field_madrid_harvesting/2016_524/P1010042.JPG	madrid	889034	139071	8082	773	Rocio	205	a7	i	p	3
../data/field_madrid_harvesting/2016_524/P1010043.JPG	madrid	814700	83933	3194	1705	Rocio	205	b2	r	p	1
../data/field_madrid_harvesting/2016_524/P1010044.JPG	madrid	809500	150651	8913	735	Rocio	205	b2	i	p	1
../data/field_madrid_harvesting/2016_524/P1010045.JPG	madrid	479375	61504	3573	405	Rocio	205	b3	r	p	5
../data/field_madrid_harvesting/2016_524/P1010046.JPG	madrid	825949	149044	8381	720	Rocio	205	b3	i	p	5
../data/field_madrid_harvesting/2016_524/P1010047.JPG	madrid	1178941	181446	12887	3575	Rocio	205	b4	r	p	2
../data/field_madrid_harvesting/2016_524/P1010048.JPG	madrid	869325	153112	10526	584	Rocio	205	b4	i	p	2
../data/field_madrid_harvesting/2016_524/P1010050.JPG	madrid	812262	134156	9633	559	Rocio	205	b6	i	p	6
../data/field_madrid_harvesting/2016_524/P1010052.JPG	madrid	1085880	179649	9103	1008	Rocio	205	b8	i	p	5
../data/field_madrid_harvesting/2016_524/P1010054.JPG	madrid	596974	119605	6146	765	Rocio	205	c2	i	p	3
../data/field_madrid_harvesting/2016_524/P1010056.JPG	madrid	1076507	195116	12759	766	Rocio	205	c4	i	p	14
../data/field_madrid_harvesting/2016_524/P1010058.JPG	madrid	294063	31309	785	221	Rocio	205	c5	r	p	3
../data/field_madrid_harvesting/2016_524/P1010059.JPG	madrid	912626	136835	6283	679	Rocio	205	c5	i	p	3
../data/field_madrid_harvesting/2016_524/P1010060.JPG	madrid	756551	84160	3961	1569	Rocio	205	d4	r	p	4
../data/field_madrid_harvesting/2016_524/P1010062.JPG	madrid	546113	84573	2840	540	Rocio	205	d4	i	p	4
../data/field_madrid_harvesting/2016_524/P1010063.JPG	madrid	507069	46269	1300	927	Rocio	205	d6	r	p	1
../data/field_madrid_harvesting/2016_524/P1010064.JPG	madrid	483554	76230	3383	323	Rocio	205	d6	i	p	1
../data/field_madrid_harvesting/2016_524/P1010066.JPG	madrid	1201335	231395	14542	1307	Rocio	205	e2	i	p	13
../data/field_madrid_harvesting/2016_524/P1010068.JPG	madrid	1164451	199191	12441	1133	Rocio	205	e7	i	p	1
../data/field_madrid_harvesting/2016_524/P1010070.JPG	madrid	875574	131447	6208	598	Rocio	206	c8	i	p	1
../data/field_madrid_harvesting/2016_524/P1010071.JPG	madrid	308166	30661	1425	297	Rocio	206	d1	r	p	4
../data/field_madrid_harvesting/2016_524/P1010072.JPG	madrid	662834	111437	4926	694	Rocio	206	d1	i	p	4
../data/field_madrid_harvesting/2016_524/P1010074.JPG	madrid	983418	190420	10987	1104	Rocio	206	d8	i	p	16
../data/field_madrid_harvesting/2016_524/P1010076.JPG	madrid	1169079	183904	10039	1086	Rocio	196	a4	i	p	1
../data/field_madrid_harvesting/2016_524/P1010077.JPG	madrid	851843	88896	4114	2585	Rocio	196	b3	r	p	2
../data/field_madrid_harvesting/2016_524/P1010078.JPG	madrid	983660	130490	5278	690	Rocio	196	b3	i	p	2
../data/field_madrid_harvesting/2016_524/P1010080.JPG	madrid	542200	92680	4914	433	Rocio	196	b5	i	p	8
../data/field_madrid_harvesting/2016_524/P1010081.JPG	madrid	718408	70019	2479	1938	Rocio	196	d8	r	p	1
../data/field_madrid_harvesting/2016_524/P1010082.JPG	madrid	943537	160842	9346	1072	Rocio	196	d8	i	p	1
../data/field_madrid_harvesting/2016_524/P1010083.JPG	madrid	1301916	237845	19794	3633	Rocio	202	c5	r	p	2
../data/field_madrid_harvesting/2016_524/P1010084.JPG	madrid	996313	149551	7636	859	Rocio	202	c5	i	p	2
../data/field_madrid_harvesting/2016_524/P1010085.JPG	madrid	1028082	124690	7427	3102	Rocio	202	c8	r	p	4
../data/field_madrid_harvesting/2016_524/P1010086.JPG	madrid	641090	107967	4631	698	Rocio	202	c8	i	p	4
../data/field_madrid_harvesting/2016_524/P1010087.JPG	madrid	756216	76902	2692	1081	Rocio	202	d1	r	p	5
../data/field_madrid_harvesting/2016_524/P1010088.JPG	madrid	1366411	226983	10307	1157	Rocio	202	d1	i	p	5
../data/field_madrid_harvesting/2016_524/P1010089.JPG	madrid	1434972	239348	19151	4241	Rocio	195	a3	r	p	1
../data/field_madrid_harvesting/2016_524/P1010090.JPG	madrid	983660	153207	7628	871	Rocio	195	a3	i	p	1
../data/field_madrid_harvesting/2016_524/P1010091.JPG	madrid	701956	75689	3433	867	Rocio	195	a4	r	p	5
../data/field_madrid_harvesting/2016_524/P1010092.JPG	madrid	1057611	171478	7271	879	Rocio	195	a4	i	p	5
../data/field_madrid_harvesting/2016_524/P1010093.JPG	madrid	218390	22568	1431	278	Rocio	195	a6	r	p	2
../data/field_madrid_harvesting/2016_524/P1010094.JPG	madrid	1184168	181896	9429	977	Rocio	195	a6	i	p	2
../data/field_madrid_harvesting/2016_524/P1010095.JPG	madrid	656521	66571	2363	736	Rocio	195	b1	r	p	2
../data/field_madrid_harvesting/2016_524/P1010096.JPG	madrid	1019568	166996	8890	921	Rocio	195	b1	i	p	2
../data/field_madrid_harvesting/2016_524/P1010097.JPG	madrid	600545	61061	2754	987	Rocio	195	b3	r	p	4
../data/field_madrid_harvesting/2016_524/P1010098.JPG	madrid	1121980	193235	9695	828	Rocio	195	b3	i	p	4
../data/field_madrid_harvesting/2016_524/P1010099.JPG	madrid	1000815	121868	7177	3132	Rocio	195	b4	r	p	1
../data/field_madrid_harvesting/2016_524/P1010100.JPG	madrid	851795	136166	6573	754	Rocio	195	b4	i	p	1
../data/field_madrid_harvesting/2016_524/P1010101.JPG	madrid	1172572	134285	7466	3170	Rocio	195	b6	r	p	4
../data/field_madrid_harvesting/2016_524/P1010102.JPG	madrid	1239983	203875	10751	1171	Rocio	195	b6	i	p	4
../data/field_madrid_harvesting/2016_524/P1010103.JPG	madrid	507078	44832	1234	577	Rocio	195	b8	r	p	2
../data/field_madrid_harvesting/2016_524/P1010104.JPG	madrid	996499	172325	7445	795	Rocio	195	b8	i	p	2
../data/field_madrid_harvesting/2016_524/P1010105.JPG	madrid	859473	102780	6260	2502	Rocio	195	c1	r	p	1
../data/field_madrid_harvesting/2016_524/P1010106.JPG	madrid	796558	135159	7518	803	Rocio	195	c1	i	p	1
../data/field_madrid_harvesting/2016_524/P1010107.JPG	madrid	172760	21393	1252	152	Rocio	195	c4	r	p	2
../data/field_madrid_harvesting/2016_524/P1010108.JPG	madrid	848555	143715	7293	605	Rocio	195	c4	i	p	2
../data/field_madrid_harvesting/2016_524/P1010109.JPG	madrid	717191	81149	4485	813	Rocio	195	c8	r	p	14
../data/field_madrid_harvesting/2016_524/P1010110.JPG	madrid	541741	99320	5480	499	Rocio	195	c8	i	p	14
../data/field_madrid_harvesting/2016_524/P1010111.JPG	madrid	422397	49666	2475	415	Rocio	195	d1	r	p	13
../data/field_madrid_harvesting/2016_524/P1010112.JPG	madrid	816242	156969	8908	888	Rocio	195	d1	i	p	13
../data/field_madrid_harvesting/2016_524/P1010113.JPG	madrid	527635	62993	3253	398	Rocio	195	d2	r	p	4
../data/field_madrid_harvesting/2016_524/P1010114.JPG	madrid	1016020	176490	9863	840	Rocio	195	d2	i	p	4
../data/field_madrid_harvesting/2016_524/P1010115.JPG	madrid	754654	82912	3401	1787	Rocio	195	d5	r	p	3
../data/field_madrid_harvesting/2016_524/P1010116.JPG	madrid	697931	112264	4608	611	Rocio	195	d5	i	p	3
../data/field_madrid_harvesting/2016_524/P1010117.JPG	madrid	886033	106999	5182	2412	Rocio	195	d7	r	p	1
../data/field_madrid_harvesting/2016_524/P1010118.JPG	madrid	541877	67718	2901	398	Rocio	195	d7	i	p	1
../data/field_madrid_harvesting/2016_524/P1010119.JPG	madrid	560174	53956	1694	1163	Rocio	195	d8	r	p	2
../data/field_madrid_harvesting/2016_524/P1010120.JPG	madrid	678708	108145	3913	659	Rocio	195	d8	i	p	2
../data/field_madrid_harvesting/2016_524/P1010121.JPG	madrid	381204	42957	2121	397	Rocio	195	e2	r	p	10
../data/field_madrid_harvesting/2016_524/P1010122.JPG	madrid	962345	158125	8273	845	Rocio	195	e2	i	p	10
../data/field_madrid_harvesting/2016_524/P1010123.JPG	madrid	640542	59230	2090	1340	Rocio	195	e4	r	p	1
../data/field_madrid_harvesting/2016_524/P1010124.JPG	madrid	599956	75691	2440	454	Rocio	195	e4	i	p	1
../data/field_madrid_harvesting/2016_524/P1010125.JPG	madrid	2017917	410788	46447	4949	Rocio	195	e7	r	p	1
../data/field_madrid_harvesting/2016_524/P1010126.JPG	madrid	990193	191228	11814	1065	Rocio	195	e7	i	p	1
../data/field_madrid_harvesting/2016_524/P1010127.JPG	madrid	465938	42044	1114	612	Rocio	197	a5	r	p	2
../data/field_madrid_harvesting/2016_524/P1010128.JPG	madrid	1136301	190288	9836	813	Rocio	197	a5	i	p	2
../data/field_madrid_harvesting/2016_524/P1010129.JPG	madrid	599853	56712	1970	1137	Rocio	197	a7	r	p	4
../data/field_madrid_harvesting/2016_524/P1010130.JPG	madrid	1076223	188370	10364	819	Rocio	197	a7	i	p	4
../data/field_madrid_harvesting/2016_524/P1010131.JPG	madrid	795343	85607	3173	1893	Rocio	197	b1	r	p	1
../data/field_madrid_harvesting/2016_524/P1010132.JPG	madrid	1002807	163147	8162	771	Rocio	197	b1	i	p	1
../data/field_madrid_harvesting/2016_524/P1010133.JPG	madrid	757739	103067	3867	505	Rocio	197	b3	i	p	1
../data/field_madrid_harvesting/2016_524/P1010134.JPG	madrid	854552	99138	4429	1978	Rocio	197	b4	i	p	1
../data/field_madrid_harvesting/2016_524/P1010135.JPG	madrid	684452	79291	4425	900	Rocio	197	b5	r	p	9
../data/field_madrid_harvesting/2016_524/P1010136.JPG	madrid	1117837	168121	9116	803	Rocio	197	b5	i	p	9
../data/field_madrid_harvesting/2016_524/P1010138.JPG	madrid	998990	155277	7291	841	Rocio	197	b6	i	p	5
../data/field_madrid_harvesting/2016_524/P1010139.JPG	madrid	429406	51199	1901	391	Rocio	197	b7	r	p	5
../data/field_madrid_harvesting/2016_524/P1010140.JPG	madrid	962077	184368	12407	886	Rocio	197	b7	i	p	5
../data/field_madrid_harvesting/2016_524/P1010142.JPG	madrid	991680	161217	6397	900	Rocio	197	b8	i	p	3
../data/field_madrid_harvesting/2016_524/P1010143.JPG	madrid	695856	68806	2678	1855	Rocio	197	c1	r	p	2
../data/field_madrid_harvesting/2016_524/P1010144.JPG	madrid	885642	149254	7523	796	Rocio	197	c1	i	p	2
../data/field_madrid_harvesting/2016_524/P1010145.JPG	madrid	513385	61118	3471	583	Rocio	197	c2	r	p	12
../data/field_madrid_harvesting/2016_524/P1010146.JPG	madrid	1062518	175276	8522	820	Rocio	197	c2	i	p	12
../data/field_madrid_harvesting/2016_524/P1010147.JPG	madrid	480760	50651	1166	514	Rocio	197	c3	r	p	1
../data/field_madrid_harvesting/2016_524/P1010148.JPG	madrid	767090	124068	6091	617	Rocio	197	c3	i	p	1
../data/field_madrid_harvesting/2016_524/P1010149.JPG	madrid	764437	78530	3559	1768	Rocio	197	c4	r	p	3
../data/field_madrid_harvesting/2016_524/P1010150.JPG	madrid	1066702	163328	8102	723	Rocio	197	c4	i	p	3
../data/field_madrid_harvesting/2016_524/P1010151.JPG	madrid	608823	67412	3398	588	Rocio	197	c6	r	p	5
../data/field_madrid_harvesting/2016_524/P1010152.JPG	madrid	966832	166647	8313	853	Rocio	197	c6	i	p	5
../data/field_madrid_harvesting/2016_524/P1010154.JPG	madrid	916803	136077	5768	630	Rocio	197	c8	i	p	1
../data/field_madrid_harvesting/2016_524/P1010155.JPG	madrid	1202302	175175	13215	3175	Rocio	197	d1	r	p	14
../data/field_madrid_harvesting/2016_524/P1010156.JPG	madrid	667580	95625	2867	387	Rocio	197	d1	i	p	14
../data/field_madrid_harvesting/2016_524/P1010157.JPG	madrid	467887	57965	3570	547	Rocio	197	d3	r	p	9
../data/field_madrid_harvesting/2016_524/P1010158.JPG	madrid	757252	123169	6245	619	Rocio	197	d3	i	p	9
../data/field_madrid_harvesting/2016_524/P1010159.JPG	madrid	289723	31975	1821	285	Rocio	197	d4	r	p	4
../data/field_madrid_harvesting/2016_524/P1010160.JPG	madrid	1039069	160613	8017	776	Rocio	197	d4	i	p	4
../data/field_madrid_harvesting/2016_524/P1010161.JPG	madrid	919228	95021	4335	1908	Rocio	197	d5	r	p	4
../data/field_madrid_harvesting/2016_524/P1010162.JPG	madrid	804345	109914	4795	559	Rocio	197	d5	i	p	4
../data/field_madrid_harvesting/2016_524/P1010163.JPG	madrid	430423	57373	2916	312	Rocio	197	d6	r	p	4
../data/field_madrid_harvesting/2016_524/P1010164.JPG	madrid	966657	161608	7717	619	Rocio	197	d6	i	p	4
../data/field_madrid_harvesting/2016_524/P1010165.JPG	madrid	523685	59710	2154	496	Rocio	197	d7	r	p	3
../data/field_madrid_harvesting/2016_524/P1010166.JPG	madrid	838783	141153	6836	783	Rocio	197	d7	i	p	3
../data/field_madrid_harvesting/2016_524/P1010167.JPG	madrid	365304	45610	3311	435	Rocio	197	e2	r	p	11
../data/field_madrid_harvesting/2016_524/P1010168.JPG	madrid	790222	155339	9676	843	Rocio	197	e2	i	p	11
../data/field_madrid_harvesting/2016_524/P1010169.JPG	madrid	494540	58017	3123	509	Rocio	197	e4	r	p	12
../data/field_madrid_harvesting/2016_524/P1010170.JPG	madrid	816220	130039	5459	539	Rocio	197	e4	i	p	12
../data/field_madrid_harvesting/2016_524/P1010171.JPG	madrid	372447	42309	2220	385	Rocio	197	e5	r	p	10
../data/field_madrid_harvesting/2016_524/P1010172.JPG	madrid	778934	126875	5095	591	Rocio	197	e5	i	p	10
../data/field_madrid_harvesting/2016_524/P1010173.JPG	madrid	213872	24831	1526	226	Rocio	198	a4	r	p	6
../data/field_madrid_harvesting/2016_524/P1010174.JPG	madrid	1192485	193619	10262	885	Rocio	198	a4	i	p	6
../data/field_madrid_harvesting/2016_524/P1010175.JPG	madrid	822552	78970	2942	2477	Rocio	198	a5	r	p	1
../data/field_madrid_harvesting/2016_524/P1010176.JPG	madrid	1082647	183843	11420	817	Rocio	198	a5	i	p	1
../data/field_madrid_harvesting/2016_524/P1010177.JPG	madrid	1048420	127475	7148	3688	Rocio	198	b1	r	p	1
../data/field_madrid_harvesting/2016_524/P1010178.JPG	madrid	437923	71728	2352	251	Rocio	198	b1	i	p	1
../data/field_madrid_harvesting/2016_524/P1010179.JPG	madrid	900573	109236	6783	1801	Rocio	198	b2	r	p	9
../data/field_madrid_harvesting/2016_524/P1010180.JPG	madrid	855594	146520	5964	653	Rocio	198	b2	i	p	9
../data/field_madrid_harvesting/2016_524/P1010181.JPG	madrid	348980	31136	714	395	Rocio	198	b7	r	p	1
../data/field_madrid_harvesting/2016_524/P1010182.JPG	madrid	923701	150499	9582	666	Rocio	198	b7	i	p	1
../data/field_madrid_harvesting/2016_524/P1010183.JPG	madrid	402340	47514	1812	268	Rocio	198	c1	r	p	1
../data/field_madrid_harvesting/2016_524/P1010184.JPG	madrid	850620	113876	5143	546	Rocio	198	c1	i	p	1
../data/field_madrid_harvesting/2016_524/P1010185.JPG	madrid	544356	59374	2492	498	Rocio	198	c2	r	p	2
../data/field_madrid_harvesting/2016_524/P1010186.JPG	madrid	1462023	223865	15114	1076	Rocio	198	c2	i	p	2
../data/field_madrid_harvesting/2016_524/P1010187.JPG	madrid	406652	44838	2066	450	Rocio	198	c4	r	p	9
../data/field_madrid_harvesting/2016_524/P1010188.JPG	madrid	949466	148205	6792	590	Rocio	198	c4	i	p	9
../data/field_madrid_harvesting/2016_524/P1010189.JPG	madrid	821294	102804	7648	1313	Rocio	198	c8	r	p	24
../data/field_madrid_harvesting/2016_524/P1010190.JPG	madrid	478768	88217	3831	374	Rocio	198	c8	i	p	24
../data/field_madrid_harvesting/2016_524/P1010191.JPG	madrid	242432	25545	1649	258	Rocio	198	d2	r	p	1
../data/field_madrid_harvesting/2016_524/P1010192.JPG	madrid	913452	102966	2918	577	Rocio	198	d2	i	p	1
../data/field_madrid_harvesting/2016_524/P1010193.JPG	madrid	626657	62572	1886	666	Rocio	198	e3	r	p	2
../data/field_madrid_harvesting/2016_524/P1010194.JPG	madrid	1010567	162560	11829	935	Rocio	198	e3	i	p	2
../data/field_madrid_harvesting/2016_524/P1010196.JPG	madrid	534141	47374	1283	651	Rocio	198	d8	r	p	3
../data/field_madrid_harvesting/2016_524/P1010197.JPG	madrid	1230546	163553	7777	850	Rocio	198	d8	i	p	3
../data/field_madrid_harvesting/2016_525/P1010206.JPG	madrid	101084	15312	878	60	Rocio	258	a5	r	i	NA
../data/field_madrid_harvesting/2016_525/P1010207.JPG	madrid	707149	96479	4669	369	Rocio	258	a5	i	i	NA
../data/field_madrid_harvesting/2016_525/P1010208.JPG	madrid	192198	32540	3138	131	Rocio	258	b1	r	i	NA
../data/field_madrid_harvesting/2016_525/P1010209.JPG	madrid	623307	100495	4122	438	Rocio	258	b1	i	i	NA
../data/field_madrid_harvesting/2016_525/P1010210.JPG	madrid	914692	124248	7926	2598	Rocio	258	b3	r	i	NA
../data/field_madrid_harvesting/2016_525/P1010211.JPG	madrid	1210830	176362	9096	777	Rocio	258	b3	i	i	NA
../data/field_madrid_harvesting/2016_525/P1010212.JPG	madrid	115551	15089	524	70	Rocio	258	b4	r	i	NA
../data/field_madrid_harvesting/2016_525/P1010213.JPG	madrid	309594	55599	1777	182	Rocio	258	b4	i	i	NA
../data/field_madrid_harvesting/2016_525/P1010214.JPG	madrid	351045	46400	3603	254	Rocio	258	b5	r	i	NA
../data/field_madrid_harvesting/2016_525/P1010215.JPG	madrid	746334	126775	5778	509	Rocio	258	b5	i	i	NA
../data/field_madrid_harvesting/2016_525/P1010216.JPG	madrid	350360	42800	1984	196	Rocio	258	b6	r	i	NA
../data/field_madrid_harvesting/2016_525/P1010217.JPG	madrid	701434	111585	3686	516	Rocio	258	b6	i	i	NA
../data/field_madrid_harvesting/2016_525/P1010218.JPG	madrid	315341	31888	1041	351	Rocio	258	b8	r	i	NA
../data/field_madrid_harvesting/2016_525/P1010219.JPG	madrid	773510	127869	6200	608	Rocio	258	b8	i	i	NA
../data/field_madrid_harvesting/2016_525/P1010220.JPG	madrid	289455	36638	1922	176	Rocio	258	c1	r	i	NA
../data/field_madrid_harvesting/2016_525/P1010221.JPG	madrid	846835	156148	10876	732	Rocio	258	c1	i	i	NA
../data/field_madrid_harvesting/2016_525/P1010222.JPG	madrid	233724	35463	3223	166	Rocio	258	c2	r	i	NA
../data/field_madrid_harvesting/2016_525/P1010223.JPG	madrid	626586	106170	3799	575	Rocio	258	c2	i	i	NA
../data/field_madrid_harvesting/2016_525/P1010224.JPG	madrid	370780	49332	4053	188	Rocio	258	c3	r	i	NA
../data/field_madrid_harvesting/2016_525/P1010225.JPG	madrid	877414	138267	5229	636	Rocio	258	c3	i	i	NA
../data/field_madrid_harvesting/2016_525/P1010226.JPG	madrid	335528	45150	3168	207	Rocio	258	c4	r	i	NA
../data/field_madrid_harvesting/2016_525/P1010227.JPG	madrid	753475	116659	6248	555	Rocio	258	c4	i	i	NA
../data/field_madrid_harvesting/2016_525/P1010228.JPG	madrid	291168	38862	1516	165	Rocio	258	c5	r	i	NA
../data/field_madrid_harvesting/2016_525/P1010229.JPG	madrid	1028793	182507	11008	955	Rocio	258	c5	i	i	NA
../data/field_madrid_harvesting/2016_525/P1010230.JPG	madrid	223223	32161	1800	130	Rocio	258	c8	r	i	NA
../data/field_madrid_harvesting/2016_525/P1010231.JPG	madrid	747243	117750	6475	553	Rocio	258	c8	i	i	NA
../data/field_madrid_harvesting/2016_525/P1010232.JPG	madrid	191521	32044	3008	124	Rocio	258	d1	r	i	NA
../data/field_madrid_harvesting/2016_525/P1010233.JPG	madrid	747554	124362	5297	712	Rocio	258	d1	i	i	NA
../data/field_madrid_harvesting/2016_525/P1010234.JPG	madrid	213631	31306	2191	157	Rocio	258	d2	r	i	NA
../data/field_madrid_harvesting/2016_525/P1010235.JPG	madrid	1264023	185810	9031	955	Rocio	258	d2	i	i	NA
../data/field_madrid_harvesting/2016_525/P1010236.JPG	madrid	310889	37694	1126	164	Rocio	258	d3	r	i	NA
../data/field_madrid_harvesting/2016_525/P1010237.JPG	madrid	778501	121977	4047	638	Rocio	258	d3	i	i	NA
../data/field_madrid_harvesting/2016_525/P1010238.JPG	madrid	392179	47370	2464	248	Rocio	258	d4	r	i	NA
../data/field_madrid_harvesting/2016_525/P1010239.JPG	madrid	980926	149713	8478	632	Rocio	258	d4	i	i	NA
../data/field_madrid_harvesting/2016_525/P1010240.JPG	madrid	266768	34972	1822	154	Rocio	258	d5	r	i	NA
../data/field_madrid_harvesting/2016_525/P1010241.JPG	madrid	782801	128180	5421	637	Rocio	258	d5	i	i	NA
../data/field_madrid_harvesting/2016_525/P1010242.JPG	madrid	585135	64808	3265	642	Rocio	258	d7	r	i	NA
../data/field_madrid_harvesting/2016_525/P1010243.JPG	madrid	765901	124253	6318	512	Rocio	258	d7	i	i	NA
../data/field_madrid_harvesting/2016_525/P1010244.JPG	madrid	349927	43851	2534	220	Rocio	258	d8	r	i	NA
../data/field_madrid_harvesting/2016_525/P1010245.JPG	madrid	800392	128496	6782	573	Rocio	258	d8	i	i	NA
../data/field_madrid_harvesting/2016_525/P1010246.JPG	madrid	434246	47294	1820	340	Rocio	258	e2	r	i	NA
../data/field_madrid_harvesting/2016_525/P1010247.JPG	madrid	658623	115242	6134	521	Rocio	258	e2	i	i	NA
../data/field_madrid_harvesting/2016_525/P1010248.JPG	madrid	283369	38945	2755	153	Rocio	258	e4	r	i	NA
../data/field_madrid_harvesting/2016_525/P1010249.JPG	madrid	752496	124251	8504	666	Rocio	258	e4	i	i	NA
../data/field_madrid_harvesting/2016_525/P1010250.JPG	madrid	292033	36028	1398	174	Rocio	258	e5	r	i	NA
../data/field_madrid_harvesting/2016_525/P1010251.JPG	madrid	457137	60105	1838	222	Rocio	258	e5	i	i	NA
../data/field_madrid_harvesting/2016_525/P1010253.JPG	madrid	750648	118709	5502	579	Rocio	258	e7	i	i	NA
../data/field_madrid_harvesting/2016_525/P1010255.JPG	madrid	847571	127540	4933	578	Rocio	259	a2	i	i	NA
../data/field_madrid_harvesting/2016_525/P1010256.JPG	madrid	246791	34915	2315	151	Rocio	259	a3	r	i	NA
../data/field_madrid_harvesting/2016_525/P1010257.JPG	madrid	852660	144575	6063	610	Rocio	259	a3	i	i	NA
../data/field_madrid_harvesting/2016_525/P1010258.JPG	madrid	203081	36087	5204	120	Rocio	259	a4	r	i	NA
../data/field_madrid_harvesting/2016_525/P1010259.JPG	madrid	953694	152183	6495	732	Rocio	259	a4	i	i	NA
../data/field_madrid_harvesting/2016_525/P1010260.JPG	madrid	430041	68375	2627	262	Rocio	259	a5	i	i	NA
../data/field_madrid_harvesting/2016_525/P1010261.JPG	madrid	230813	24795	1149	152	Rocio	259	a6	r	i	NA
../data/field_madrid_harvesting/2016_525/P1010262.JPG	madrid	749559	93620	2922	396	Rocio	259	a6	i	i	NA
../data/field_madrid_harvesting/2016_525/P1010263.JPG	madrid	232685	28417	1361	156	Rocio	259	b1	r	i	NA
../data/field_madrid_harvesting/2016_525/P1010264.JPG	madrid	462872	80869	6208	490	Rocio	259	b1	i	i	NA
../data/field_madrid_harvesting/2016_525/P1010265.JPG	madrid	276599	46310	4901	162	Rocio	259	b2	r	i	NA
../data/field_madrid_harvesting/2016_525/P1010266.JPG	madrid	883579	124292	4048	562	Rocio	259	b2	i	i	NA
../data/field_madrid_harvesting/2016_525/P1010267.JPG	madrid	282971	41320	3357	183	Rocio	259	b3	r	i	NA
../data/field_madrid_harvesting/2016_525/P1010268.JPG	madrid	711928	114565	5061	549	Rocio	259	b3	i	i	NA
../data/field_madrid_harvesting/2016_525/P1010269.JPG	madrid	222742	37240	3434	127	Rocio	259	b4	r	i	NA
../data/field_madrid_harvesting/2016_525/P1010270.JPG	madrid	917467	125048	5056	622	Rocio	259	b4	i	i	NA
../data/field_madrid_harvesting/2016_525/P1010271.JPG	madrid	292136	43487	3791	178	Rocio	259	b5	r	i	NA
../data/field_madrid_harvesting/2016_525/P1010272.JPG	madrid	744163	112977	5240	486	Rocio	259	b5	i	i	NA
../data/field_madrid_harvesting/2016_525/P1010273.JPG	madrid	174747	20591	1091	165	Rocio	259	b6	r	i	NA
../data/field_madrid_harvesting/2016_525/P1010274.JPG	madrid	1090863	185514	10299	905	Rocio	259	b6	i	i	NA
../data/field_madrid_harvesting/2016_525/P1010275.JPG	madrid	308026	42826	2563	182	Rocio	259	b7	r	i	NA
../data/field_madrid_harvesting/2016_525/P1010276.JPG	madrid	888769	139884	9147	546	Rocio	259	b7	i	i	NA
../data/field_madrid_harvesting/2016_525/P1010277.JPG	madrid	534735	53249	1728	572	Rocio	259	b8	r	i	NA
../data/field_madrid_harvesting/2016_525/P1010278.JPG	madrid	713601	102776	7738	458	Rocio	259	b8	i	i	NA
../data/field_madrid_harvesting/2016_525/P1010279.JPG	madrid	342168	42117	1360	176	Rocio	259	c2	r	i	NA
../data/field_madrid_harvesting/2016_525/P1010280.JPG	madrid	1138113	172269	8734	818	Rocio	259	c2	i	i	NA
../data/field_madrid_harvesting/2016_525/P1010281.JPG	madrid	285796	38196	1127	274	Rocio	259	c3	r	i	NA
../data/field_madrid_harvesting/2016_525/P1010282.JPG	madrid	674087	99139	3720	445	Rocio	259	c3	i	i	NA
../data/field_madrid_harvesting/2016_525/P1010283.JPG	madrid	433436	54580	2744	256	Rocio	259	c4	r	i	NA
../data/field_madrid_harvesting/2016_525/P1010284.JPG	madrid	726827	113306	4213	488	Rocio	259	c4	i	i	NA
../data/field_madrid_harvesting/2016_525/P1010286.JPG	madrid	800988	150703	7227	674	Rocio	259	c5	i	i	NA
../data/field_madrid_harvesting/2016_525/P1010287.JPG	madrid	327554	42610	2553	156	Rocio	259	c6	r	i	NA
../data/field_madrid_harvesting/2016_525/P1010288.JPG	madrid	798238	100954	3404	468	Rocio	259	c6	i	i	NA
../data/field_madrid_harvesting/2016_525/P1010289.JPG	madrid	209840	26339	883	128	Rocio	259	c7	r	i	NA
../data/field_madrid_harvesting/2016_525/P1010290.JPG	madrid	720390	122586	6733	596	Rocio	259	c7	i	i	NA
../data/field_madrid_harvesting/2016_525/P1010291.JPG	madrid	1473105	231771	20970	4511	Rocio	259	c8	r	i	NA
../data/field_madrid_harvesting/2016_525/P1010292.JPG	madrid	643489	92612	4475	495	Rocio	259	c8	i	i	NA
../data/field_madrid_harvesting/2016_525/P1010293.JPG	madrid	865827	96083	5019	1994	Rocio	259	d2	r	i	NA
../data/field_madrid_harvesting/2016_525/P1010294.JPG	madrid	348401	63264	5268	228	Rocio	259	d2	i	i	NA
